"id","objet_id","portail","module","route","scenario","niveau_preuve","statut","blocage","preuve","responsable"
"REC-ACT-124ca749066a","ACT-124ca749066a","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ACT-1277d93ae311","ACT-1277d93ae311","admin | owner | sonasp","gold_purchases","/contrats/pilotage","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot achats et contrats"
"REC-ACT-12b5eda03ecd","ACT-12b5eda03ecd","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ACT-12c2133a8b3c","ACT-12c2133a8b3c","admin | airport | mine | owner | sonasp","shipping","/freight-customs/:id","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot expéditions"
"REC-ACT-131a3f436daa","ACT-131a3f436daa","mine | owner","portal-mine","/portail-mine","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-mine"
"REC-ACT-13b368b63da4","ACT-13b368b63da4","admin | airport | dgi | dgmg | factory | mine | owner | sonasp","production | shipping","/production/:id | /shipping/preparation/:id | /shipping/preparation/:id/details","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot partagé : propriétaire à affecter par orchestrateur"
"REC-ACT-13cceae21ad6","ACT-13cceae21ad6","admin | owner","administration","/users/edit | /users/new","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot administration et IAM"
"REC-ACT-13d062b2aa30","ACT-13d062b2aa30","admin | dgi | dgmg | factory | mine | owner | sonasp","production","/production/:id | /production/daily","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot production industrielle"
"REC-ACT-13d7240b729b","ACT-13d7240b729b","owner | sonasp","public-et-alias","/approvals","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot public-et-alias"
"REC-ACT-142b602a1f3e","ACT-142b602a1f3e","comptoir | owner","portal-comptoir","/portail-comptoir","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-comptoir"
"REC-ACT-143237d1d45c","ACT-143237d1d45c","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/historique/:paiementId","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ACT-1467504b8740","ACT-1467504b8740","admin | owner | sonasp","gold_purchases","/achats/reglements/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot achats et contrats"
"REC-ACT-149771b2fc6d","ACT-149771b2fc6d","admin | mine | owner | sonasp","stakeholders","/customers/:id","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot référentiels (root pilote Clients)"
"REC-ACT-14e4b1177d81","ACT-14e4b1177d81","admin | customer | mine | owner | sonasp","sales","/payments/:id","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot ventes internationales et paiements"
"REC-ACT-15049f0ef018","ACT-15049f0ef018","admin | mine | owner | sonasp","gold_purchases","/achats/reglements","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot achats et contrats"
"REC-ACT-151c35e8ff40","ACT-151c35e8ff40","admin | mine | owner | sonasp","production","/production/licenses/edit/:id | /production/licenses/new","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot production industrielle"
"REC-ACT-1532a372de28","ACT-1532a372de28","admin | mine | owner | sonasp","sales","/sales/new","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot ventes internationales et paiements"
"REC-ACT-157064666309","ACT-157064666309","admin | owner","administration","/access/roles","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot administration et IAM"
"REC-ACT-15bab6099b58","ACT-15bab6099b58","admin | airport | customer | factory | mine | owner | refinery | sonasp","international_markets","/fx-rates","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot international_markets"
"REC-ACT-15f613be782a","ACT-15f613be782a","admin | owner | sonasp","gold_purchases","/achats/comptes-paiements","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot achats et contrats"
"REC-ACT-161288d7c90b","ACT-161288d7c90b","admin | collector | comptoir | dgi | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ACT-1615be316a61","ACT-1615be316a61","admin | owner","administration","/users/edit | /users/new","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot administration et IAM"
"REC-ACT-1616ae9acde8","ACT-1616ae9acde8","admin | owner","administration","/users/edit | /users/new","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot administration et IAM"
"REC-ACT-162e96c459b7","ACT-162e96c459b7","CONSOMMATEUR_NON_RESOLU","TRANSVERSE_OU_ORPHELIN_A_QUALIFIER","","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot partagé : propriétaire à affecter par orchestrateur"
"REC-ACT-16ac02851baa","ACT-16ac02851baa","admin | mine | owner | sonasp","stakeholders","/stakeholders/depositors","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot référentiels (root pilote Clients)"
"REC-ACT-16b8435a463f","ACT-16b8435a463f","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ACT-16c7f370e95f","ACT-16c7f370e95f","CONSOMMATEUR_NON_RESOLU","TRANSVERSE_OU_ORPHELIN_A_QUALIFIER","","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot partagé : propriétaire à affecter par orchestrateur"
"REC-ACT-16cad10f48e7","ACT-16cad10f48e7","CONSOMMATEUR_NON_RESOLU","TRANSVERSE_OU_ORPHELIN_A_QUALIFIER","","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot partagé : propriétaire à affecter par orchestrateur"
"REC-ACT-16cd1de7cf19","ACT-16cd1de7cf19","admin | airport | collector | comptoir | customer | dgi | dgmg | factory | mine | owner | refinery | sonasp","administration | artisan-minier | artisan_gold_market | conciliation | dashboard | gold_inventory | gold_purchases | international_markets | national_reserve | portal-collector | production | public-et-alias | sales | settings | shipping | stakeholders","/access/audit | /access/portals | /access/roles | /achats/comptes | /achats/comptes-paiements | /achats/demandes | /achats/plans | /achats/plans/:id | /achats/reglements | /admin/gold-sales-settings | /admin/messagerie | /admin/modules | /admin/refineries | /admin/refineries/edit/:id | /admin/refineries/new | /admin/settings | /admin/status-manager | /admin/transport-companies | /admin/transport-companies/edit/:id | /admin/transport-companies/new | /admin/users | /admin/workflow | /approvals | /artisan-minier/:artisanId/infractions/:infractionId | /artisan-minier/:artisanId/infractions/:infractionId/modifier | /artisan-minier/:artisanId/infractions/nouvelle | /artisan-minier/:id | /artisan-minier/:id/edit | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation | /artisan-minier/collecteurs | /artisan-minier/collecteurs/:id | /artisan-minier/collecteurs/:id/modifier | /artisan-minier/collecteurs/nouveau | /artisan-minier/comptoirs | /artisan-minier/comptoirs/:id | /artisan-minier/comptoirs/:id/modifier | /artisan-minier/comptoirs/nouveau | /artisan-minier/liste | /artisan-minier/paiements | /artisan-minier/paiements/:venteId/nouveau | /artisan-minier/paiements/historique | /artisan-minier/paiements/historique/:paiementId | /artisan-minier/rapports | /artisan-minier/rapports/chiffre-affaires | /artisan-minier/rapports/quantites | /artisan-minier/rapports/taxes | /artisan-minier/ventes-or | /artisan-minier/ventes-or/:id | /artisan-minier/ventes-or/:id/facture | /artisan-minier/ventes-or/:id/modifier | /artisan-minier/ventes-or/nouvelle | /collecte/ventes | /collecte/ventes/nouvelle | /conciliation | /conciliation/:id | /conciliation/regles-fiscales | /contrats | /contrats/:id | /contrats/pilotage | /dashboard/airport | /dashboard/customer | /dashboard/factory | /dashboard/management | /dashboard/production-modern | /dashboard/refinery | /freight | /freight-customs | /freight-customs/:id | /freight-customs/create | /freight/shipments/:id | /freight/shipments/create | /gold-prices | /inventory | /inventory/add | /inventory/silver | /national-reserve | /national-reserve/allocations | /national-reserve/allocations/:id | /national-reserve/allocations/:id/edit | /national-reserve/allocations/new | /national-reserve/audit | /national-reserve/controls | /national-reserve/physical | /national-reserve/valuation | /parameters | /payments | /payments/:id | /performance/budgets | /performance/forecasts | /portail-collecteur | /portail-collecteur/documents | /portail-collecteur/stock | /portail-dgi/paiements | /portail-dgmg/reserve-validations | /production/:id | /production/achats-mines | /production/daily | /production/in-safe | /production/licenses | /production/licenses/requests | /requisitions | /requisitions/:id | /sales | /sales/:id | /shipping | /shipping/preparation | /shipping/preparation/:id | /shipping/preparation/:id/details | /shipping/preparation/:id/edit | /shipping/preparation/new | /stakeholders/freight-companies | /stakeholders/organizations | /stakeholders/organizations/:id/edit | /stakeholders/organizations/new | /stakeholders/refinery-plants | /users | /users/:userId | /users/edit | /users/new","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot partagé : propriétaire à affecter par orchestrateur"
